Date,Open,High,Low,Close,Adj Close,Volume
2020-07-21,97.70999908447266,100.05000305175781,97.63999938964844,99.41000366210938,90.44719696044922,17798100
2020-07-22,99.6500015258789,100.12999725341797,97.52999877929688,98.69000244140625,89.79210662841797,14271200
2020-07-23,98.5,99.3499984741211,97.97000122070312,98.9800033569336,90.05594635009766,12870200
2020-07-24,99.5999984741211,99.80000305175781,97.94000244140625,98.27999877929688,89.41905975341797,12744200
2020-07-27,97.51000213623047,97.62999725341797,96.16999816894531,96.9000015258789,88.16349792480469,11959100
2020-07-28,96.5,97.88999938964844,96.5,97.31999969482422,88.54560852050781,11754300
2020-07-29,97.06999969482422,99.70999908447266,97.0,99.68000030517578,90.69284057617188,12743500
2020-07-30,97.54000091552734,97.73999786376953,96.05000305175781,97.0199966430664,88.27265930175781,14834800
2020-07-31,96.4800033569336,96.93000030517578,95.25,96.63999938964844,87.92691802978516,14535000
2020-08-03,97.0199966430664,97.56999969482422,95.8499984741211,96.0999984741211,87.43561553955078,12962800
2020-08-04,95.91000366210938,95.94999694824219,95.02999877929688,95.55000305175781,86.93521118164062,13366200
2020-08-05,95.87000274658203,98.47000122070312,95.72000122070312,97.20999908447266,88.44554901123047,15260900
2020-08-06,97.58000183105469,98.0999984741211,96.54000091552734,97.23999786376953,88.47283172607422,10482100
2020-08-07,96.93000030517578,99.48999786376953,96.55999755859375,99.37999725341797,90.41988372802734,14743700
2020-08-10,100.11000061035156,102.04000091552734,100.02999877929688,100.63999938964844,91.5662841796875,14989900
2020-08-11,103.86000061035156,106.16000366210938,103.51000213623047,103.81999969482422,94.45958709716797,31518600
2020-08-12,106.16000366210938,106.43000030517578,101.70999908447266,102.94000244140625,93.6589126586914,19240800
2020-08-13,102.0,103.36000061035156,101.63999938964844,102.37000274658203,93.14031219482422,13598600
2020-08-14,101.5,103.30999755859375,101.41999816894531,102.41000366210938,93.17671203613281,12134400
2020-08-17,101.5,102.0,99.52999877929688,99.70999908447266,90.72014617919922,14988000
2020-08-18,99.91000366210938,99.91000366210938,98.12000274658203,98.31999969482422,89.4554672241211,13246500
2020-08-19,98.91999816894531,100.58999633789062,98.33999633789062,98.55000305175781,89.66471862792969,13533000
2020-08-20,97.26000213623047,98.02999877929688,96.80000305175781,97.37000274658203,88.59110260009766,13672600
2020-08-21,97.2699966430664,98.56999969482422,96.94000244140625,97.31999969482422,88.54560852050781,12228300
2020-08-24,98.44999694824219,100.20999908447266,97.41999816894531,100.05999755859375,91.03855895996094,17898300
2020-08-25,101.2699966430664,101.9800033569336,99.80000305175781,100.5,91.43891143798828,13648900
2020-08-26,99.94000244140625,100.2699966430664,99.05000305175781,99.08999633789062,90.1560287475586,12052400
2020-08-27,99.0,102.6500015258789,99.0,102.3499984741211,93.1220932006836,22163900
2020-08-28,103.13999938964844,103.25,101.80999755859375,102.7699966430664,93.5042495727539,13756700
2020-08-31,102.12000274658203,102.18000030517578,100.0199966430664,100.19000244140625,91.15686798095703,14219400
2020-09-01,99.55000305175781,100.87000274658203,99.04000091552734,100.13999938964844,91.11135864257812,11595600
2020-09-02,99.94999694824219,101.94000244140625,99.55999755859375,101.6500015258789,92.48521423339844,14475700
2020-09-03,103.31999969482422,104.98999786376953,100.63999938964844,101.33000183105469,92.19407653808594,23281200
2020-09-04,104.05000305175781,105.20999908447266,101.37000274658203,103.5199966430664,94.18661499023438,26325500
2020-09-08,102.9800033569336,103.56999969482422,99.4800033569336,99.91999816894531,90.91120147705078,22108600
2020-09-09,100.80000305175781,101.69000244140625,99.55999755859375,100.87000274658203,91.77554321289062,13434000
2020-09-10,101.4000015258789,102.41999816894531,99.63999938964844,99.83000183105469,90.82931518554688,15922800
2020-09-11,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,91.9574966430664,13784300
2020-09-14,101.51000213623047,103.45999908447266,101.37000274658203,102.47000122070312,93.23128509521484,19017400
2020-09-15,102.7300033569336,102.8499984741211,99.13999938964844,99.27999877929688,90.32890319824219,23683000
2020-09-16,99.43000030517578,101.12999725341797,98.76000213623047,99.69999694824219,90.7110366821289,19270600
2020-09-17,98.69999694824219,99.33999633789062,97.70999908447266,98.55999755859375,89.67379760742188,18290100
2020-09-18,97.88999938964844,99.48999786376953,97.44000244140625,98.3499984741211,89.4827651977539,20121600
2020-09-21,95.19999694824219,96.05000305175781,93.81999969482422,95.30999755859375,86.71683502197266,28378800
2020-09-22,94.95999908447266,95.66000366210938,93.66999816894531,94.2699966430664,85.77059936523438,19257000
2020-09-23,94.77999877929688,95.3499984741211,92.66000366210938,92.73999786376953,84.37855529785156,19952700
2020-09-24,92.31999969482422,94.30000305175781,91.37999725341797,92.66000366210938,84.3057632446289,18366500
2020-09-25,92.05000305175781,93.72000122070312,91.87000274658203,93.47000122070312,85.04273986816406,13293100
2020-09-28,95.05999755859375,96.93000030517578,94.3499984741211,96.16000366210938,87.4902114868164,20894100
2020-09-29,96.02999877929688,96.02999877929688,94.33000183105469,95.3499984741211,86.75322723388672,12848200
2020-09-30,95.3499984741211,97.19999694824219,95.26000213623047,96.2699966430664,87.59029388427734,16400600
2020-10-01,97.12000274658203,97.7699966430664,96.02999877929688,96.97000122070312,88.22718048095703,15778700
2020-10-02,95.25,98.58999633789062,95.08999633789062,97.88999938964844,89.06422424316406,15149600
2020-10-05,98.31999969482422,99.25,97.52999877929688,99.04000091552734,90.94670104980469,13871900
2020-10-06,100.06999969482422,100.86000061035156,97.51000213623047,98.0199966430664,90.01004791259766,19220400
2020-10-07,98.95999908447266,100.3499984741211,98.66999816894531,99.7300033569336,91.580322265625,16358500
2020-10-08,100.51000213623047,101.91999816894531,99.9000015258789,101.77999877929688,93.46280670166016,15659000
2020-10-09,102.0,102.11000061035156,100.11000061035156,101.19999694824219,92.93020629882812,13689100
2020-10-12,101.0999984741211,103.0,100.8499984741211,102.44000244140625,94.06887817382812,16058000
2020-10-13,103.0,103.22000122070312,100.26000213623047,100.77999877929688,92.54452514648438,21697300
