Date,Open,High,Low,Close,Adj Close,Volume
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,200.91310119628906,27512000
2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,210.60691833496094,42311800
2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,217.32252502441406,36080100
2020-11-06,222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,217.74102783203125,25231900
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,212.55349731445312,44395000
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683594,205.3707275390625,44045100
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,210.76268005371094,29440800
2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,209.68235778808594,21593900
2020-11-13,216.36000061035156,217.4199981689453,214.16000366210938,216.50999450683594,210.72373962402344,18621100
2020-11-16,214.8699951171875,217.74000549316406,214.52000427246094,217.22999572753906,211.42449951171875,24953300
2020-11-17,216.10000610351562,217.67999267578125,214.0800018310547,214.4600067138672,208.72853088378906,24154100
2020-11-18,213.64999389648438,215.1699981689453,210.92999267578125,211.0800018310547,205.97671508789062,28372800
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,207.28431701660156,24792700
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,205.3033905029297,22843100
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,205.03016662597656,25683500
2020-11-24,209.58999633789062,214.25,208.86000061035156,213.86000061035156,208.6894989013672,33979700
2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,208.69923400878906,21012900
2020-11-27,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,210.0263671875,14512200
2020-11-30,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,208.8944091796875,33064800
2020-12-01,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,210.98268127441406,30904500
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,210.16299438476562,23724500
2020-12-03,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,209.060302734375,25120900
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,209.17739868164062,24666000
2020-12-07,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,209.1090850830078,24620000
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,210.78753662109375,23284100
2020-12-09,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,206.67930603027344,32440600
2020-12-10,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,205.4302215576172,26733300
2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,208.10398864746094,30979400
2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,209.02125549316406,28798400
2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,208.9529571533203,27000600
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,213.97845458984375,35023300
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,214.1150665283203,32515800
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,213.30511474609375,63354900
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,217.20843505859375,37181900
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,218.5257568359375,22612200
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,215.6763916015625,18699600
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,217.3645477294922,10550600
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,219.52113342285156,17933500
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,218.73069763183594,17403200
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,216.32041931152344,20272300
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,217.0425262451172,20942100
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,212.4268798828125,37130100
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,212.63180541992188,23823000
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,207.118408203125,35930700
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,213.01239013671875,27694500
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,214.31024169921875,22956200
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,212.2317352294922,23031300
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,209.73362731933594,23249300
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,211.1095428466797,20087100
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,207.8697967529297,29480800
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,207.5087432861328,31746500
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,211.20712280273438,30480900
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,218.9160919189453,37777300
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,219.53086853027344,30709400
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,220.4871826171875,30172700
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,223.98065185546875,33152100
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,226.7129364013672,49169600
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,227.2691650390625,69870600
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,233.15333557128906,49111200
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,226.35189819335938,42503100
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,233.85595703125,33314200
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,233.71932983398438,25916300
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,237.1249542236328,27158100
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,236.15892028808594,25296100
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,236.34426879882812,18054800
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,236.6077880859375,22211900
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,237.8763427734375,23565000
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,236.94932556152344,22186700
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,238.5789794921875,15751100
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,239.06686401367188,16561100
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,237.8080596923828,26728500
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,238.8448028564453,21653500
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,238.44378662109375,16925600
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,235.68563842773438,25262600
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,229.36727905273438,36446900
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,228.15447998046875,30228700
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,229.40643310546875,26339700
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,223.96836853027344,39542200
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,227.2840118408203,37819200
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,231.7440185546875,25324000
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,228.74131774902344,22812500
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,222.5697021484375,34029500
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,221.75790405273438,44727800
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,226.52113342285156,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,222.40342712402344,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,228.65328979492188,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,227.32313537597656,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,231.9298553466797,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,230.580078125,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,229.66073608398438,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,232.49713134765625,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,231.84182739257812,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,225.66041564941406,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,225.29855346679688,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,230.81483459472656,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,232.36997985839844,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,230.29649353027344,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,227.24488830566406,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,231.29408264160156,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,230.08131408691406,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,226.76564025878906,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,230.5996551513672,43623500
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,237.03538513183594,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,243.60800170898438,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,242.42453002929688,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,244.41978454589844,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,247.69631958007812,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,250.2393341064453,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,250.2980194091797,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,252.8214111328125,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,249.9849853515625,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,253.8092803955078,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,255.02206420898438,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,253.06593322753906,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,252.59646606445312,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,254.86558532714844,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,251.53038024902344,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,255.4230499267578,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,255.81427001953125,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,256.22509765625,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,248.9776153564453,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,246.97256469726562,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,246.64979553222656,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,246.33680725097656,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,242.3560791015625,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,241.06500244140625,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,244.25352478027344,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,246.92367553710938,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,241.7594451904297,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,240.83026123046875,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,233.7588348388672,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,237.70045471191406,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,242.7081756591797,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,239.8032989501953,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,237.74935913085938,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,238.33755493164062,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,241.63145446777344,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,240.3472442626953,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,245.84686279296875,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,246.7683868408203,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,246.54290771484375,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,244.40576171875,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,244.7685089111328,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,242.53335571289062,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,242.4353485107422,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,240.87660217285156,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,245.85667419433594,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,248.81727600097656,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,247.60166931152344,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,248.60159301757812,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,252.1798095703125,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,252.8170623779297,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,254.7776641845703,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,253.27774047851562,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,252.31704711914062,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,255.76776123046875,27565500
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,254.32676696777344,37202200
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,257.4637451171875,26696100
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,260.287109375,24694100
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,260.0518493652344,19518700
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,261.4438781738281,21446900
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,259.8067932128906,25611100
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,263.4339599609375,19590000
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,266.0612487792969,19937800
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,265.57110595703125,21656500
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,266.25732421875,16725300
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,272.18829345703125,26458000
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,272.19818115234375,31565600
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,274.4234313964844,23260000
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,271.962890625,24618600
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,272.4725646972656,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,271.8648376464844,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,275.4527893066406,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,276.95269775390625,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,275.5018005371094,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,275.2273254394531,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,271.5609130859375,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,273.82550048828125,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,275.86456298828125,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,280.5113220214844,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,283.9718933105469,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,283.3641052246094,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,280.9034423828125,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,280.5897521972656,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,280.8642272949219,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,279.3055114746094,20944800
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,279.21728515625,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,281.4719543457031,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,280.8740539550781,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,283.8247985839844,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,283.7659606933594,16589300
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,282.658203125,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,280.805419921875,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,281.3053894042969,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,284.10906982421875,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,287.0893249511719,18249000
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,288.804931640625,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,287.3147277832031,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,285.5566711425781,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,291.48919677734375,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,298.9440612792969,40817600
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,299.22894287109375,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,297.2350769042969,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,296.63592529296875,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,293.76788330078125,17666100
