Date,Open,High,Low,Close,Adj Close,Volume
2020-07-21,97.70999908447266,100.05000305175781,97.63999938964844,99.41000366210938,91.11457061767578,17798100
2020-07-22,99.6500015258789,100.12999725341797,97.52999877929688,98.69000244140625,90.45465850830078,14271200
2020-07-23,98.5,99.3499984741211,97.97000122070312,98.9800033569336,90.72045135498047,12870200
2020-07-24,99.5999984741211,99.80000305175781,97.94000244140625,98.27999877929688,90.07887268066406,12744200
2020-07-27,97.51000213623047,97.62999725341797,96.16999816894531,96.9000015258789,88.81401824951172,11959100
2020-07-28,96.5,97.88999938964844,96.5,97.31999969482422,89.198974609375,11754300
2020-07-29,97.06999969482422,99.70999908447266,97.0,99.68000030517578,91.36205291748047,12743500
2020-07-30,97.54000091552734,97.73999786376953,96.05000305175781,97.0199966430664,88.92400360107422,14834800
2020-07-31,96.4800033569336,96.93000030517578,95.25,96.63999938964844,88.57572174072266,14535000
2020-08-03,97.0199966430664,97.56999969482422,95.8499984741211,96.0999984741211,88.08078002929688,12962800
2020-08-04,95.91000366210938,95.94999694824219,95.02999877929688,95.55000305175781,87.57667541503906,13366200
2020-08-05,95.87000274658203,98.47000122070312,95.72000122070312,97.20999908447266,89.0981674194336,15260900
2020-08-06,97.58000183105469,98.0999984741211,96.54000091552734,97.23999786376953,89.12565612792969,10482100
2020-08-07,96.93000030517578,99.48999786376953,96.55999755859375,99.37999725341797,91.08707427978516,14743700
2020-08-10,100.11000061035156,102.04000091552734,100.02999877929688,100.63999938964844,92.24192810058594,14989900
2020-08-11,103.86000061035156,106.16000366210938,103.51000213623047,103.81999969482422,95.15657806396484,31518600
2020-08-12,106.16000366210938,106.43000030517578,101.70999908447266,102.94000244140625,94.3499984741211,19240800
2020-08-13,102.0,103.36000061035156,101.63999938964844,102.37000274658203,93.82758331298828,13598600
2020-08-14,101.5,103.30999755859375,101.41999816894531,102.41000366210938,93.86424255371094,12134400
2020-08-17,101.5,102.0,99.52999877929688,99.70999908447266,91.38953399658203,14988000
2020-08-18,99.91000366210938,99.91000366210938,98.12000274658203,98.31999969482422,90.11553192138672,13246500
